//04/11/2022 11:12:34.707
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CIELO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CIELO*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CIELR*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CIELR*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CIELR*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CIELR*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, F, CMIGP*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CMIGP*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CMIGP*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CMIGP*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CMIGS*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CMIGS*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CMIGS*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CMIGS*
01/01/2007, 31, 09:00, 12:00, 0, 12:00, 719, 0, F, CNI*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, COGNO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, COGNO*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, COGNR*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, COGNR*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, COP*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, F, COP*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, F, COP*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, CPG*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, F, CPG*
04/05/2009, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, CR1*
17/10/2010, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, CR1*
13/03/2011, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, CR1*
16/10/2011, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, CR1*
06/11/2011, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, CR1*
26/02/2012, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, CR1*
11/03/2012, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, CR1*
21/10/2012, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
04/11/2012, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
17/02/2013, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
10/03/2013, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
20/10/2013, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
03/11/2013, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
16/02/2014, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
09/03/2014, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
19/10/2014, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
02/11/2014, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
22/02/2015, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
08/03/2015, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
18/10/2015, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
01/11/2015, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
21/02/2016, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
13/03/2016, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
16/10/2016, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
06/11/2016, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
19/02/2017, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
12/03/2017, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
15/10/2017, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
05/11/2017, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
18/02/2018, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
11/03/2018, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
05/11/2018, 31, 09:00, 17:00, 0, 17:30, 389, 0, F, CR1*
18/02/2019, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
11/03/2019, 31, 09:00, 15:00, 0, 15:30, 509, 0, F, CR1*
04/11/2019, 31, 09:00, 16:00, 0, 16:30, 449, 0, F, CR1*
09/03/2020, 31, 09:00, 15:00, 0, 15:30, 150, 1, F, CR1*
08/11/2021, 31, 09:00, 16:00, 0, 16:30, 90, 1, F, CR1*
14/03/2022, 31, 09:00, 15:00, 0, 15:30, 150, 1, F, CR1*
07/11/2022, 31, 09:00, 16:00, 0, 16:30, 90, 1, F, CR1*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, CRV*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, F, CRV*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, F, CRV*
17/10/2010, 31, 09:00, 15:00, 0, 15:00, 539, 0, F, CTM*
02/12/2012, 31, 09:00, 15:00, 0, 15:50, 489, 0, F, CTM*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, F, CTM*
07/11/2018, 31, 09:00, 16:00, 0, 16:50, 429, 0, F, D15*
